index,Normalised_ASHP_heat,Normalised_ASHP_elec,Normalised_GSHP_heat,Normalised_GSHP_elec,Normalised_Resistance_heater_heat,Normalised_Resistance_heater_elec,Normalised_Gas_boiler_heat,Normalised_Gas_boiler_gas,UK_daily_average_OAT_[degrees_C]
2013-01-05T00:00:00,3.83E-05,1.63E-05,6.57E-05,2.50E-05,4.39E-05,4.39E-05,1.27E-05,1.51E-05,9.5
2013-01-05T00:30:00,3.85E-05,1.63E-05,6.61E-05,2.52E-05,8.16E-05,8.16E-05,1.27E-05,1.51E-05,9.5
2013-01-05T01:00:00,3.93E-05,1.64E-05,6.77E-05,2.51E-05,8.16E-05,8.16E-05,1.29E-05,1.53E-05,9.5
2013-01-05T01:30:00,3.89E-05,1.64E-05,6.76E-05,2.51E-05,8.06E-05,8.06E-05,1.29E-05,1.53E-05,9.5
2013-01-05T02:00:00,4.41E-05,1.82E-05,6.94E-05,2.57E-05,7.81E-05,7.81E-05,1.32E-05,1.58E-05,9.5
2013-01-05T02:30:00,4.38E-05,1.82E-05,6.92E-05,2.57E-05,7.58E-05,7.58E-05,1.32E-05,1.58E-05,9.5
2013-01-05T03:00:00,5.06E-05,1.93E-05,7.15E-05,2.62E-05,7.43E-05,7.43E-05,1.43E-05,1.70E-05,9.5
2013-01-05T03:30:00,4.97E-05,1.92E-05,7.18E-05,2.63E-05,6.75E-05,6.75E-05,1.43E-05,1.70E-05,9.5
2013-01-05T04:00:00,5.48E-05,1.96E-05,7.60E-05,2.72E-05,6.64E-05,6.64E-05,1.81E-05,2.16E-05,9.5
2013-01-05T04:30:00,6.14E-05,2.24E-05,7.61E-05,2.72E-05,6.64E-05,6.64E-05,2.52E-05,3.00E-05,9.5
2013-01-05T05:00:00,7.18E-05,2.61E-05,7.76E-05,2.73E-05,6.63E-05,6.63E-05,6.27E-05,7.46E-05,9.5
2013-01-05T05:30:00,7.18E-05,2.61E-05,8.04E-05,2.86E-05,6.68E-05,6.68E-05,8.03E-05,9.56E-05,9.5
2013-01-05T06:00:00,8.68E-05,2.98E-05,8.39E-05,2.94E-05,6.84E-05,6.84E-05,0.000110701,0.000131787,9.5
2013-01-05T06:30:00,9.29E-05,3.28E-05,8.96E-05,3.10E-05,6.84E-05,6.84E-05,0.000110701,0.000131787,9.5
2013-01-05T07:00:00,9.67E-05,3.37E-05,9.48E-05,3.22E-05,6.80E-05,6.80E-05,0.000112201,0.000133573,9.5
2013-01-05T07:30:00,9.72E-05,3.42E-05,9.44E-05,3.22E-05,6.45E-05,6.45E-05,0.000104117,0.000123948,9.5
2013-01-05T08:00:00,9.25E-05,3.28E-05,9.26E-05,3.15E-05,5.90E-05,5.90E-05,8.45E-05,0.000100559,9.5
2013-01-05T08:30:00,9.13E-05,3.25E-05,9.08E-05,3.14E-05,5.90E-05,5.90E-05,7.88E-05,9.38E-05,9.5
2013-01-05T09:00:00,8.08E-05,2.90E-05,8.69E-05,3.06E-05,5.88E-05,5.88E-05,6.66E-05,7.93E-05,9.5
2013-01-05T09:30:00,7.96E-05,2.92E-05,8.40E-05,2.99E-05,5.88E-05,5.88E-05,6.63E-05,7.89E-05,9.5
2013-01-05T10:00:00,7.43E-05,2.74E-05,8.21E-05,2.94E-05,5.88E-05,5.88E-05,6.05E-05,7.21E-05,9.5
2013-01-05T10:30:00,7.27E-05,2.70E-05,8.07E-05,2.92E-05,5.87E-05,5.87E-05,6.05E-05,7.21E-05,9.5
2013-01-05T11:00:00,7.30E-05,2.70E-05,7.90E-05,2.87E-05,5.87E-05,5.87E-05,6.10E-05,7.27E-05,9.5
2013-01-05T11:30:00,7.08E-05,2.60E-05,7.67E-05,2.83E-05,5.88E-05,5.88E-05,6.10E-05,7.27E-05,9.5
2013-01-05T12:00:00,7.06E-05,2.59E-05,7.43E-05,2.77E-05,5.85E-05,5.85E-05,6.10E-05,7.27E-05,9.5
2013-01-05T12:30:00,7.03E-05,2.59E-05,7.33E-05,2.70E-05,5.84E-05,5.84E-05,6.10E-05,7.27E-05,9.5
2013-01-05T13:00:00,6.96E-05,2.53E-05,7.23E-05,2.69E-05,5.84E-05,5.84E-05,6.05E-05,7.21E-05,9.5
2013-01-05T13:30:00,6.96E-05,2.53E-05,7.20E-05,2.69E-05,5.84E-05,5.84E-05,6.05E-05,7.21E-05,9.5
2013-01-05T14:00:00,7.58E-05,2.73E-05,7.19E-05,2.69E-05,5.84E-05,5.84E-05,6.57E-05,7.82E-05,9.5
2013-01-05T14:30:00,7.58E-05,2.73E-05,7.24E-05,2.69E-05,5.84E-05,5.84E-05,6.77E-05,8.06E-05,9.5
2013-01-05T15:00:00,8.42E-05,2.98E-05,7.77E-05,2.80E-05,6.12E-05,6.12E-05,9.64E-05,0.000114801,9.5
2013-01-05T15:30:00,8.42E-05,2.98E-05,7.78E-05,2.80E-05,6.12E-05,6.12E-05,9.88E-05,0.000117632,9.5
2013-01-05T16:00:00,8.98E-05,3.17E-05,8.24E-05,2.91E-05,7.46E-05,7.46E-05,0.000141605,0.000168578,9.5
2013-01-05T16:30:00,9.01E-05,3.17E-05,8.57E-05,3.00E-05,7.51E-05,7.51E-05,0.000141605,0.000168578,9.5
2013-01-05T17:00:00,9.05E-05,3.21E-05,8.82E-05,3.07E-05,7.80E-05,7.80E-05,0.000146729,0.000174677,9.5
2013-01-05T17:30:00,8.95E-05,3.17E-05,8.93E-05,3.09E-05,7.83E-05,7.83E-05,0.000146729,0.000174677,9.5
2013-01-05T18:00:00,8.60E-05,3.14E-05,8.99E-05,3.13E-05,7.83E-05,7.83E-05,0.000143441,0.000170763,9.5
2013-01-05T18:30:00,8.51E-05,3.15E-05,9.01E-05,3.13E-05,7.83E-05,7.83E-05,0.000143441,0.000170763,9.5
2013-01-05T19:00:00,8.40E-05,3.18E-05,8.94E-05,3.11E-05,7.53E-05,7.53E-05,0.000127747,0.000152079,9.5
2013-01-05T19:30:00,8.40E-05,3.18E-05,8.94E-05,3.11E-05,7.53E-05,7.53E-05,0.000127747,0.000152079,9.5
2013-01-05T20:00:00,8.25E-05,3.07E-05,8.64E-05,3.04E-05,6.80E-05,6.80E-05,0.000101118,0.000120379,9.5
2013-01-05T20:30:00,8.25E-05,3.07E-05,8.64E-05,3.04E-05,6.80E-05,6.80E-05,9.91E-05,0.000117981,9.5
2013-01-05T21:00:00,7.73E-05,2.91E-05,8.22E-05,2.94E-05,6.54E-05,6.54E-05,7.09E-05,8.45E-05,9.5
2013-01-05T21:30:00,7.58E-05,2.91E-05,8.13E-05,2.92E-05,6.21E-05,6.21E-05,5.49E-05,6.54E-05,9.5
2013-01-05T22:00:00,6.22E-05,2.55E-05,7.84E-05,2.84E-05,5.70E-05,5.70E-05,4.88E-05,5.81E-05,9.5
2013-01-05T22:30:00,4.98E-05,2.15E-05,7.23E-05,2.68E-05,5.10E-05,5.10E-05,4.51E-05,5.37E-05,9.5
2013-01-05T23:00:00,4.23E-05,1.81E-05,7.02E-05,2.61E-05,4.96E-05,4.96E-05,3.80E-05,4.52E-05,9.5
2013-01-05T23:30:00,3.93E-05,1.74E-05,6.99E-05,2.60E-05,4.92E-05,4.92E-05,3.80E-05,4.52E-05,9.5
2013-01-06T00:00:00,4.55E-05,1.99E-05,6.73E-05,2.59E-05,4.18E-05,4.18E-05,1.34E-05,1.59E-05,8.7
2013-01-06T00:30:00,4.56E-05,1.99E-05,6.74E-05,2.59E-05,8.73E-05,8.73E-05,1.34E-05,1.59E-05,8.7
2013-01-06T01:00:00,4.69E-05,1.99E-05,6.91E-05,2.64E-05,8.87E-05,8.87E-05,1.36E-05,1.62E-05,8.7
2013-01-06T01:30:00,4.65E-05,1.99E-05,6.87E-05,2.62E-05,8.76E-05,8.76E-05,1.36E-05,1.62E-05,8.7
2013-01-06T02:00:00,5.14E-05,2.15E-05,7.15E-05,2.67E-05,8.52E-05,8.52E-05,1.39E-05,1.66E-05,8.7
2013-01-06T02:30:00,5.10E-05,2.15E-05,7.14E-05,2.67E-05,8.29E-05,8.29E-05,1.39E-05,1.66E-05,8.7
2013-01-06T03:00:00,5.91E-05,2.41E-05,7.65E-05,2.81E-05,7.89E-05,7.89E-05,1.41E-05,1.67E-05,8.7
2013-01-06T03:30:00,5.79E-05,2.32E-05,7.68E-05,2.81E-05,7.22E-05,7.22E-05,1.41E-05,1.67E-05,8.7
2013-01-06T04:00:00,6.24E-05,2.30E-05,7.81E-05,2.78E-05,7.11E-05,7.11E-05,2.43E-05,2.90E-05,8.7
2013-01-06T04:30:00,6.78E-05,2.57E-05,7.82E-05,2.78E-05,7.11E-05,7.11E-05,3.33E-05,3.96E-05,8.7
2013-01-06T05:00:00,7.67E-05,2.74E-05,7.88E-05,2.81E-05,7.06E-05,7.06E-05,7.27E-05,8.66E-05,8.7
2013-01-06T05:30:00,7.97E-05,2.88E-05,8.36E-05,2.97E-05,7.08E-05,7.08E-05,9.10E-05,0.000108311,8.7
2013-01-06T06:00:00,0.000100131,3.41E-05,8.71E-05,3.07E-05,7.24E-05,7.24E-05,0.000120918,0.000143951,8.7
2013-01-06T06:30:00,0.000105321,3.59E-05,9.24E-05,3.17E-05,7.24E-05,7.24E-05,0.000120918,0.000143951,8.7
2013-01-06T07:00:00,0.00011046,3.97E-05,9.72E-05,3.36E-05,7.20E-05,7.20E-05,0.000125331,0.000149203,8.7
2013-01-06T07:30:00,0.00011059,3.97E-05,9.69E-05,3.36E-05,6.71E-05,6.71E-05,0.000116739,0.000138975,8.7
2013-01-06T08:00:00,0.00010798,3.90E-05,9.56E-05,3.32E-05,6.20E-05,6.20E-05,9.32E-05,0.000110973,8.7
2013-01-06T08:30:00,0.000105322,3.76E-05,9.37E-05,3.27E-05,6.10E-05,6.10E-05,8.76E-05,0.000104257,8.7
2013-01-06T09:00:00,9.42E-05,3.39E-05,9.29E-05,3.28E-05,6.01E-05,6.01E-05,6.90E-05,8.21E-05,8.7
2013-01-06T09:30:00,9.05E-05,3.28E-05,9.00E-05,3.22E-05,6.01E-05,6.01E-05,6.86E-05,8.17E-05,8.7
2013-01-06T10:00:00,8.41E-05,3.06E-05,8.72E-05,3.13E-05,6.01E-05,6.01E-05,6.29E-05,7.49E-05,8.7
2013-01-06T10:30:00,8.25E-05,3.00E-05,8.58E-05,3.09E-05,5.99E-05,5.99E-05,6.29E-05,7.49E-05,8.7
2013-01-06T11:00:00,8.28E-05,3.00E-05,8.46E-05,3.06E-05,5.99E-05,5.99E-05,6.34E-05,7.55E-05,8.7
2013-01-06T11:30:00,7.96E-05,2.95E-05,8.23E-05,3.00E-05,6.00E-05,6.00E-05,6.34E-05,7.55E-05,8.7
2013-01-06T12:00:00,7.87E-05,2.89E-05,7.98E-05,2.95E-05,6.02E-05,6.02E-05,6.34E-05,7.55E-05,8.7
2013-01-06T12:30:00,7.84E-05,2.89E-05,7.85E-05,2.92E-05,6.02E-05,6.02E-05,6.34E-05,7.55E-05,8.7
2013-01-06T13:00:00,7.73E-05,2.80E-05,7.73E-05,2.88E-05,6.02E-05,6.02E-05,6.29E-05,7.49E-05,8.7
2013-01-06T13:30:00,7.73E-05,2.80E-05,7.70E-05,2.88E-05,6.02E-05,6.02E-05,6.29E-05,7.49E-05,8.7
2013-01-06T14:00:00,8.30E-05,2.97E-05,7.69E-05,2.88E-05,6.02E-05,6.02E-05,6.80E-05,8.10E-05,8.7
2013-01-06T14:30:00,8.28E-05,2.93E-05,7.72E-05,2.88E-05,6.02E-05,6.02E-05,7.01E-05,8.34E-05,8.7
2013-01-06T15:00:00,8.97E-05,3.13E-05,8.19E-05,2.97E-05,6.52E-05,6.52E-05,0.000102902,0.000122502,8.7
2013-01-06T15:30:00,8.97E-05,3.13E-05,8.18E-05,2.94E-05,6.52E-05,6.52E-05,0.000108862,0.000129597,8.7
2013-01-06T16:00:00,9.53E-05,3.36E-05,8.64E-05,3.07E-05,7.73E-05,7.73E-05,0.000149468,0.000177938,8.7
2013-01-06T16:30:00,9.55E-05,3.36E-05,8.96E-05,3.17E-05,7.73E-05,7.73E-05,0.000149468,0.000177938,8.7
2013-01-06T17:00:00,9.54E-05,3.36E-05,9.19E-05,3.20E-05,8.02E-05,8.02E-05,0.000154592,0.000184038,8.7
2013-01-06T17:30:00,9.45E-05,3.29E-05,9.30E-05,3.26E-05,8.05E-05,8.05E-05,0.000154592,0.000184038,8.7
2013-01-06T18:00:00,9.22E-05,3.31E-05,9.31E-05,3.26E-05,8.05E-05,8.05E-05,0.000151303,0.000180123,8.7
2013-01-06T18:30:00,9.15E-05,3.26E-05,9.33E-05,3.26E-05,8.05E-05,8.05E-05,0.000151303,0.000180123,8.7
2013-01-06T19:00:00,9.06E-05,3.29E-05,9.27E-05,3.22E-05,7.75E-05,7.75E-05,0.000139114,0.000165611,8.7
2013-01-06T19:30:00,9.06E-05,3.29E-05,9.24E-05,3.22E-05,7.75E-05,7.75E-05,0.000139114,0.000165611,8.7
2013-01-06T20:00:00,8.83E-05,3.23E-05,8.94E-05,3.21E-05,7.15E-05,7.15E-05,0.000111169,0.000132344,8.7
2013-01-06T20:30:00,8.83E-05,3.23E-05,8.94E-05,3.21E-05,7.15E-05,7.15E-05,0.000109155,0.000129946,8.7
2013-01-06T21:00:00,8.22E-05,3.10E-05,8.49E-05,3.07E-05,6.74E-05,6.74E-05,6.95E-05,8.27E-05,8.7
2013-01-06T21:30:00,8.05E-05,3.06E-05,8.39E-05,3.05E-05,6.36E-05,6.36E-05,5.34E-05,6.36E-05,8.7
2013-01-06T22:00:00,6.71E-05,2.73E-05,7.91E-05,2.93E-05,5.84E-05,5.84E-05,4.73E-05,5.63E-05,8.7
2013-01-06T22:30:00,5.39E-05,2.46E-05,7.28E-05,2.75E-05,5.23E-05,5.23E-05,4.36E-05,5.19E-05,8.7
2013-01-06T23:00:00,4.46E-05,2.08E-05,6.81E-05,2.65E-05,5.02E-05,5.02E-05,3.65E-05,4.35E-05,8.7
2013-01-06T23:30:00,4.15E-05,1.83E-05,6.84E-05,2.65E-05,4.98E-05,4.98E-05,3.65E-05,4.35E-05,8.7
2013-01-07T00:00:00,4.42E-05,1.93E-05,6.52E-05,2.52E-05,4.15E-05,4.15E-05,1.34E-05,1.59E-05,8.5
2013-01-07T00:30:00,4.43E-05,1.93E-05,6.60E-05,2.57E-05,8.70E-05,8.70E-05,1.34E-05,1.59E-05,8.5
2013-01-07T01:00:00,4.49E-05,2.00E-05,6.79E-05,2.60E-05,8.84E-05,8.84E-05,1.36E-05,1.62E-05,8.5
2013-01-07T01:30:00,4.45E-05,1.93E-05,6.75E-05,2.58E-05,8.73E-05,8.73E-05,1.36E-05,1.62E-05,8.5
2013-01-07T02:00:00,4.95E-05,2.10E-05,7.04E-05,2.65E-05,8.49E-05,8.49E-05,1.39E-05,1.66E-05,8.5
2013-01-07T02:30:00,4.91E-05,2.09E-05,7.03E-05,2.65E-05,8.26E-05,8.26E-05,1.39E-05,1.66E-05,8.5
2013-01-07T03:00:00,5.73E-05,2.32E-05,7.52E-05,2.81E-05,7.86E-05,7.86E-05,1.49E-05,1.77E-05,8.5
2013-01-07T03:30:00,5.61E-05,2.22E-05,7.55E-05,2.81E-05,7.19E-05,7.19E-05,1.49E-05,1.77E-05,8.5
2013-01-07T04:00:00,6.11E-05,2.27E-05,7.73E-05,2.79E-05,7.13E-05,7.13E-05,2.67E-05,3.17E-05,8.5
2013-01-07T04:30:00,6.69E-05,2.52E-05,7.74E-05,2.79E-05,7.13E-05,7.13E-05,3.64E-05,4.33E-05,8.5
2013-01-07T05:00:00,7.87E-05,2.82E-05,7.80E-05,2.79E-05,7.23E-05,7.23E-05,7.58E-05,9.03E-05,8.5
2013-01-07T05:30:00,8.17E-05,2.91E-05,8.28E-05,2.93E-05,7.25E-05,7.25E-05,9.37E-05,0.000111548,8.5
2013-01-07T06:00:00,0.000101616,3.56E-05,8.65E-05,3.05E-05,7.61E-05,7.61E-05,0.000123638,0.000147188,8.5
2013-01-07T06:30:00,0.000106552,3.70E-05,9.19E-05,3.16E-05,7.61E-05,7.61E-05,0.000123638,0.000147188,8.5
2013-01-07T07:00:00,0.000107517,3.85E-05,9.67E-05,3.36E-05,7.37E-05,7.37E-05,0.00012805,0.000152441,8.5
2013-01-07T07:30:00,0.000107,3.80E-05,9.63E-05,3.36E-05,6.88E-05,6.88E-05,0.000117329,0.000139678,8.5
2013-01-07T08:00:00,0.000103782,3.72E-05,9.46E-05,3.31E-05,6.07E-05,6.07E-05,9.32E-05,0.000110973,8.5
2013-01-07T08:30:00,0.000100987,3.64E-05,9.25E-05,3.22E-05,5.97E-05,5.97E-05,8.76E-05,0.000104257,8.5
2013-01-07T09:00:00,9.01E-05,3.26E-05,9.12E-05,3.22E-05,5.51E-05,5.51E-05,6.90E-05,8.21E-05,8.5
2013-01-07T09:30:00,8.64E-05,3.12E-05,8.75E-05,3.13E-05,5.51E-05,5.51E-05,6.86E-05,8.17E-05,8.5
2013-01-07T10:00:00,7.99E-05,2.96E-05,8.47E-05,3.07E-05,5.51E-05,5.51E-05,6.06E-05,7.21E-05,8.5
2013-01-07T10:30:00,7.90E-05,2.90E-05,8.32E-05,3.04E-05,5.49E-05,5.49E-05,6.06E-05,7.21E-05,8.5
2013-01-07T11:00:00,7.93E-05,2.90E-05,8.17E-05,2.99E-05,5.49E-05,5.49E-05,6.01E-05,7.16E-05,8.5
2013-01-07T11:30:00,7.71E-05,2.84E-05,7.96E-05,2.96E-05,5.47E-05,5.47E-05,6.01E-05,7.16E-05,8.5
2013-01-07T12:00:00,7.69E-05,2.84E-05,7.70E-05,2.90E-05,5.43E-05,5.43E-05,6.01E-05,7.16E-05,8.5
2013-01-07T12:30:00,7.67E-05,2.83E-05,7.53E-05,2.89E-05,5.42E-05,5.42E-05,6.01E-05,7.16E-05,8.5
2013-01-07T13:00:00,7.56E-05,2.80E-05,7.43E-05,2.84E-05,5.42E-05,5.42E-05,6.06E-05,7.21E-05,8.5
2013-01-07T13:30:00,7.56E-05,2.80E-05,7.40E-05,2.83E-05,5.42E-05,5.42E-05,6.06E-05,7.21E-05,8.5
2013-01-07T14:00:00,8.19E-05,2.91E-05,7.42E-05,2.84E-05,5.42E-05,5.42E-05,6.73E-05,8.01E-05,8.5
2013-01-07T14:30:00,8.20E-05,2.93E-05,7.45E-05,2.84E-05,5.42E-05,5.42E-05,7.02E-05,8.35E-05,8.5
2013-01-07T15:00:00,8.99E-05,3.15E-05,7.93E-05,2.93E-05,6.29E-05,6.29E-05,0.000103725,0.000123482,8.5
2013-01-07T15:30:00,8.99E-05,3.15E-05,7.93E-05,2.93E-05,6.29E-05,6.29E-05,0.000109684,0.000130577,8.5
2013-01-07T16:00:00,9.66E-05,3.39E-05,8.45E-05,3.03E-05,7.61E-05,7.61E-05,0.000150291,0.000178918,8.5
2013-01-07T16:30:00,9.69E-05,3.39E-05,8.82E-05,3.12E-05,7.70E-05,7.70E-05,0.000150291,0.000178918,8.5
2013-01-07T17:00:00,9.71E-05,3.44E-05,9.05E-05,3.20E-05,8.02E-05,8.02E-05,0.000155414,0.000185017,8.5
2013-01-07T17:30:00,9.60E-05,3.39E-05,9.16E-05,3.21E-05,8.05E-05,8.05E-05,0.000155414,0.000185017,8.5
2013-01-07T18:00:00,9.38E-05,3.41E-05,9.17E-05,3.21E-05,8.05E-05,8.05E-05,0.000152126,0.000181103,8.5
2013-01-07T18:30:00,9.26E-05,3.34E-05,9.22E-05,3.22E-05,8.05E-05,8.05E-05,0.000152126,0.000181103,8.5
2013-01-07T19:00:00,9.17E-05,3.33E-05,9.13E-05,3.22E-05,7.75E-05,7.75E-05,0.000139936,0.000166591,8.5
2013-01-07T19:30:00,9.18E-05,3.33E-05,9.11E-05,3.22E-05,7.75E-05,7.75E-05,0.000139936,0.000166591,8.5
2013-01-07T20:00:00,8.97E-05,3.30E-05,8.81E-05,3.16E-05,7.15E-05,7.15E-05,0.000111992,0.000133323,8.5
2013-01-07T20:30:00,8.97E-05,3.30E-05,8.81E-05,3.16E-05,7.15E-05,7.15E-05,0.000109155,0.000129946,8.5
2013-01-07T21:00:00,8.39E-05,3.16E-05,8.34E-05,3.04E-05,6.74E-05,6.74E-05,6.93E-05,8.26E-05,8.5
2013-01-07T21:30:00,8.22E-05,3.11E-05,8.26E-05,3.02E-05,6.36E-05,6.36E-05,5.33E-05,6.35E-05,8.5
2013-01-07T22:00:00,6.85E-05,2.78E-05,7.79E-05,2.92E-05,5.84E-05,5.84E-05,4.72E-05,5.62E-05,8.5
2013-01-07T22:30:00,5.51E-05,2.47E-05,7.16E-05,2.76E-05,5.23E-05,5.23E-05,4.35E-05,5.18E-05,8.5
2013-01-07T23:00:00,4.58E-05,2.09E-05,6.68E-05,2.64E-05,5.02E-05,5.02E-05,3.64E-05,4.33E-05,8.5
2013-01-07T23:30:00,4.29E-05,1.94E-05,6.62E-05,2.64E-05,4.98E-05,4.98E-05,3.64E-05,4.33E-05,8.5
2013-01-08T00:00:00,3.72E-05,1.53E-05,6.22E-05,2.40E-05,4.36E-05,4.36E-05,1.41E-05,1.68E-05,9.3
2013-01-08T00:30:00,3.73E-05,1.53E-05,6.44E-05,2.44E-05,8.13E-05,8.13E-05,1.41E-05,1.68E-05,9.3
2013-01-08T01:00:00,3.81E-05,1.64E-05,6.68E-05,2.53E-05,8.13E-05,8.13E-05,1.43E-05,1.70E-05,9.3
2013-01-08T01:30:00,3.77E-05,1.61E-05,6.67E-05,2.53E-05,8.03E-05,8.03E-05,1.43E-05,1.70E-05,9.3
2013-01-08T02:00:00,4.29E-05,1.79E-05,6.85E-05,2.55E-05,7.78E-05,7.78E-05,1.47E-05,1.75E-05,9.3
2013-01-08T02:30:00,4.26E-05,1.79E-05,6.83E-05,2.55E-05,7.55E-05,7.55E-05,1.47E-05,1.75E-05,9.3
2013-01-08T03:00:00,4.95E-05,1.92E-05,7.35E-05,2.65E-05,7.40E-05,7.40E-05,1.65E-05,1.97E-05,9.3
2013-01-08T03:30:00,4.87E-05,1.87E-05,7.38E-05,2.68E-05,6.72E-05,6.72E-05,1.65E-05,1.97E-05,9.3
2013-01-08T04:00:00,5.39E-05,1.97E-05,7.65E-05,2.75E-05,6.66E-05,6.66E-05,2.19E-05,2.61E-05,9.3
2013-01-08T04:30:00,6.06E-05,2.25E-05,7.66E-05,2.75E-05,6.66E-05,6.66E-05,2.98E-05,3.54E-05,9.3
2013-01-08T05:00:00,7.28E-05,2.62E-05,7.83E-05,2.76E-05,6.80E-05,6.80E-05,7.11E-05,8.46E-05,9.3
2013-01-08T05:30:00,7.28E-05,2.62E-05,8.33E-05,2.92E-05,6.85E-05,6.85E-05,8.90E-05,0.000105903,9.3
2013-01-08T06:00:00,8.74E-05,3.03E-05,8.71E-05,3.04E-05,7.21E-05,7.21E-05,0.000117759,0.00014019,9.3
2013-01-08T06:30:00,9.31E-05,3.29E-05,9.32E-05,3.17E-05,7.21E-05,7.21E-05,0.000117759,0.00014019,9.3
2013-01-08T07:00:00,9.42E-05,3.30E-05,9.89E-05,3.32E-05,6.97E-05,6.97E-05,0.00012082,0.000143833,9.3
2013-01-08T07:30:00,9.41E-05,3.30E-05,9.80E-05,3.31E-05,6.62E-05,6.62E-05,0.000110099,0.00013107,9.3
2013-01-08T08:00:00,8.85E-05,3.14E-05,9.60E-05,3.27E-05,5.77E-05,5.77E-05,8.60E-05,0.000102366,9.3
2013-01-08T08:30:00,8.73E-05,3.09E-05,9.36E-05,3.22E-05,5.77E-05,5.77E-05,8.03E-05,9.56E-05,9.3
2013-01-08T09:00:00,7.71E-05,2.79E-05,9.12E-05,3.17E-05,5.44E-05,5.44E-05,6.81E-05,8.11E-05,9.3
2013-01-08T09:30:00,7.59E-05,2.79E-05,8.83E-05,3.12E-05,5.44E-05,5.44E-05,6.78E-05,8.07E-05,9.3
2013-01-08T10:00:00,7.01E-05,2.60E-05,8.51E-05,3.03E-05,5.44E-05,5.44E-05,5.98E-05,7.11E-05,9.3
2013-01-08T10:30:00,6.92E-05,2.55E-05,8.36E-05,3.01E-05,5.42E-05,5.42E-05,5.98E-05,7.11E-05,9.3
2013-01-08T11:00:00,6.94E-05,2.60E-05,8.19E-05,2.96E-05,5.42E-05,5.42E-05,5.93E-05,7.06E-05,9.3
2013-01-08T11:30:00,6.75E-05,2.53E-05,7.97E-05,2.91E-05,5.40E-05,5.40E-05,5.93E-05,7.06E-05,9.3
2013-01-08T12:00:00,6.73E-05,2.52E-05,7.69E-05,2.85E-05,5.36E-05,5.36E-05,5.93E-05,7.06E-05,9.3
2013-01-08T12:30:00,6.70E-05,2.51E-05,7.54E-05,2.83E-05,5.35E-05,5.35E-05,5.93E-05,7.06E-05,9.3
2013-01-08T13:00:00,6.62E-05,2.47E-05,7.44E-05,2.77E-05,5.35E-05,5.35E-05,5.98E-05,7.11E-05,9.3
2013-01-08T13:30:00,6.62E-05,2.47E-05,7.41E-05,2.77E-05,5.35E-05,5.35E-05,5.98E-05,7.11E-05,9.3
2013-01-08T14:00:00,7.30E-05,2.62E-05,7.44E-05,2.77E-05,5.35E-05,5.35E-05,6.65E-05,7.91E-05,9.3
2013-01-08T14:30:00,7.31E-05,2.62E-05,7.47E-05,2.77E-05,5.35E-05,5.35E-05,6.93E-05,8.26E-05,9.3
2013-01-08T15:00:00,8.17E-05,2.89E-05,8.04E-05,2.88E-05,5.94E-05,5.94E-05,9.71E-05,0.000115629,9.3
2013-01-08T15:30:00,8.17E-05,2.89E-05,8.05E-05,2.90E-05,5.94E-05,5.94E-05,9.95E-05,0.00011846,9.3
2013-01-08T16:00:00,8.79E-05,3.11E-05,8.56E-05,3.00E-05,7.39E-05,7.39E-05,0.000147714,0.000175851,9.3
2013-01-08T16:30:00,8.82E-05,3.11E-05,8.95E-05,3.11E-05,7.48E-05,7.48E-05,0.000147714,0.000175851,9.3
2013-01-08T17:00:00,8.92E-05,3.17E-05,9.20E-05,3.15E-05,7.80E-05,7.80E-05,0.000152838,0.00018195,9.3
2013-01-08T17:30:00,8.81E-05,3.11E-05,9.31E-05,3.21E-05,7.83E-05,7.83E-05,0.000152838,0.00018195,9.3
2013-01-08T18:00:00,8.49E-05,3.15E-05,9.20E-05,3.16E-05,7.83E-05,7.83E-05,0.00014955,0.000178036,9.3
2013-01-08T18:30:00,8.38E-05,3.08E-05,9.25E-05,3.18E-05,7.83E-05,7.83E-05,0.00014955,0.000178036,9.3
2013-01-08T19:00:00,8.27E-05,3.08E-05,9.18E-05,3.17E-05,7.53E-05,7.53E-05,0.000134654,0.000160303,9.3
2013-01-08T19:30:00,8.27E-05,3.08E-05,9.17E-05,3.17E-05,7.53E-05,7.53E-05,0.000134654,0.000160303,9.3
2013-01-08T20:00:00,8.15E-05,3.06E-05,8.87E-05,3.15E-05,6.80E-05,6.80E-05,0.000101814,0.000121207,9.3
2013-01-08T20:30:00,8.15E-05,3.06E-05,8.87E-05,3.15E-05,6.80E-05,6.80E-05,9.90E-05,0.000117829,9.3
2013-01-08T21:00:00,7.62E-05,2.91E-05,8.35E-05,3.02E-05,6.54E-05,6.54E-05,7.23E-05,8.61E-05,9.3
2013-01-08T21:30:00,7.47E-05,2.91E-05,8.28E-05,2.97E-05,6.21E-05,6.21E-05,5.63E-05,6.70E-05,9.3
2013-01-08T22:00:00,6.09E-05,2.55E-05,8.01E-05,2.92E-05,5.70E-05,5.70E-05,5.02E-05,5.97E-05,9.3
2013-01-08T22:30:00,4.84E-05,2.07E-05,7.37E-05,2.74E-05,5.10E-05,5.10E-05,4.65E-05,5.54E-05,9.3
2013-01-08T23:00:00,4.07E-05,1.75E-05,6.91E-05,2.63E-05,4.96E-05,4.96E-05,3.94E-05,4.69E-05,9.3
